,word,ls_word_acc,cr_word_acc,ls_word_count,cr_word_count
19091,syllable,100.0,100.0,5,5
19093,systematically,100.0,100.0,5,5
19096,tapping,100.0,100.0,5,5
19097,tartar,100.0,40.0,5,5
19098,taxi,100.0,80.0,5,5
19100,technique,100.0,100.0,5,5
19101,tedious,100.0,80.0,5,5
19102,temperate,100.0,80.0,5,5
19103,temporal,100.0,80.0,5,5
19105,testament,100.0,100.0,5,5
19106,testing,100.0,80.0,5,5
19107,thickness,100.0,100.0,5,5
19109,thrashing,100.0,80.0,5,5
19111,thumping,100.0,80.0,5,5
19114,tingling,100.0,40.0,5,5
19115,tireless,100.0,100.0,5,5
19116,tiresome,100.0,80.0,5,5
19117,tongs,100.0,60.0,5,5
19118,topography,100.0,100.0,5,5
19119,tormented,100.0,60.0,5,5
19120,torpedo,100.0,100.0,5,5
19121,tortured,100.0,100.0,5,5
19122,tracing,100.0,80.0,5,5
19125,transact,100.0,100.0,5,5
19128,transport,100.0,100.0,5,5
19129,traversing,100.0,80.0,5,5
19130,treading,100.0,80.0,5,5
19132,tremendously,100.0,100.0,5,5
19134,tropical,100.0,100.0,5,5
19135,truck,100.0,100.0,5,5
19136,turmoil,100.0,100.0,5,5
19138,unaccustomed,100.0,40.0,5,5
19139,unanimous,100.0,100.0,5,5
19140,unanswerable,100.0,100.0,5,5
19141,unavoidable,100.0,100.0,5,5
19142,unawares,100.0,80.0,5,5
19143,uncanny,100.0,100.0,5,5
19144,uncouth,100.0,60.0,5,5
19145,undeniable,100.0,100.0,5,5
19147,unexplored,100.0,40.0,5,5
19148,unflinching,100.0,100.0,5,5
19149,unhappily,100.0,80.0,5,5
19150,unheard,100.0,100.0,5,5
19151,uninterrupted,100.0,100.0,5,5
19152,unjustly,100.0,100.0,5,5
19153,unkempt,100.0,0.0,5,5
19154,unkind,100.0,80.0,5,5
19155,unmistakable,100.0,80.0,5,5
19156,unruly,100.0,80.0,5,5
19157,unwillingness,100.0,80.0,5,5
19158,upside,100.0,80.0,5,5
19160,vagueness,100.0,80.0,5,5
19161,variation,100.0,100.0,5,5
19163,varnished,100.0,80.0,5,5
19164,vegetable,100.0,100.0,5,5
19165,vehemently,100.0,40.0,5,5
19168,verge,100.0,100.0,5,5
19169,viciously,100.0,40.0,5,5
19171,virginal,100.0,40.0,5,5
19172,visionary,100.0,100.0,5,5
19173,vista,100.0,40.0,5,5
19176,warming,100.0,100.0,5,5
19177,wasting,100.0,80.0,5,5
19178,waterfall,100.0,100.0,5,5
19180,watering,100.0,60.0,5,5
19182,watery,100.0,100.0,5,5
19183,weighing,100.0,40.0,5,5
19184,whatsoever,100.0,100.0,5,5
19185,willow,100.0,40.0,5,5
19187,workmanship,100.0,100.0,5,5
19188,wretchedness,100.0,80.0,5,5
19190,writhing,100.0,0.0,5,5
19191,wrongly,100.0,100.0,5,5
19194,abide,100.0,100.0,4,4
19195,ablest,100.0,75.0,4,4
19196,absorb,100.0,100.0,4,4
19198,abstract,100.0,100.0,4,4
19199,abundantly,100.0,100.0,4,4
19201,accessible,100.0,100.0,4,4
19202,accompaniment,100.0,100.0,4,4
19203,accumulation,100.0,100.0,4,4
19204,accurate,100.0,75.0,4,4
19205,acid,100.0,50.0,4,4
19207,acquiescence,100.0,100.0,4,4
19208,actively,100.0,75.0,4,4
19209,adaptation,100.0,100.0,4,4
19210,addicted,100.0,100.0,4,4
19211,adequately,100.0,100.0,4,4
19212,adorn,100.0,0.0,4,4
19213,adroitness,100.0,25.0,4,4
19217,advocate,100.0,75.0,4,4
19218,affinity,100.0,100.0,4,4
19219,afoot,100.0,75.0,4,4
19221,aggregate,100.0,100.0,4,4
19222,agile,100.0,25.0,4,4
19224,agreeably,100.0,75.0,4,4
19225,aimless,100.0,25.0,4,4
19226,alabaster,100.0,100.0,4,4
19229,alibi,100.0,100.0,4,4
19231,allowance,100.0,75.0,4,4
19233,ambassador,100.0,100.0,4,4
19235,ambush,100.0,100.0,4,4
19236,amply,100.0,75.0,4,4
19237,ancestral,100.0,100.0,4,4
19238,annals,100.0,75.0,4,4
19239,annihilate,100.0,50.0,4,4
19240,anticipation,100.0,100.0,4,4
19242,antipathy,100.0,75.0,4,4
19243,apologetic,100.0,100.0,4,4
19244,appellation,100.0,75.0,4,4
19247,arched,100.0,50.0,4,4
19248,aristocrat,100.0,75.0,4,4
19249,arithmetic,100.0,75.0,4,4
19250,arouse,100.0,100.0,4,4
19252,articulate,100.0,75.0,4,4
19255,assign,100.0,75.0,4,4
19257,asunder,100.0,100.0,4,4
19259,athletic,100.0,100.0,4,4
19262,authentic,100.0,100.0,4,4
19268,bailiff,100.0,50.0,4,4
19270,banana,100.0,100.0,4,4
19271,banish,100.0,50.0,4,4
19272,bankrupt,100.0,100.0,4,4
19275,barefooted,100.0,100.0,4,4
19276,bareheaded,100.0,50.0,4,4
19277,barking,100.0,50.0,4,4
19278,baronet,100.0,100.0,4,4
19280,befall,100.0,50.0,4,4
19282,benedict,100.0,75.0,4,4
19283,beneficent,100.0,25.0,4,4
19285,benumbed,100.0,25.0,4,4
19286,besieged,100.0,25.0,4,4
19287,bewailing,100.0,50.0,4,4
19288,bewitching,100.0,50.0,4,4
19289,biographer,100.0,75.0,4,4
19290,bitten,100.0,75.0,4,4
19292,blizzard,100.0,100.0,4,4
19294,bluish,100.0,50.0,4,4
19296,boisterous,100.0,50.0,4,4
19297,borrowing,100.0,100.0,4,4
19299,brazil,100.0,100.0,4,4
19301,bribe,100.0,100.0,4,4
19304,brimming,100.0,100.0,4,4
19307,broth,100.0,100.0,4,4
19308,brushing,100.0,50.0,4,4
19309,bubble,100.0,50.0,4,4
19310,bubbling,100.0,75.0,4,4
19312,buckling,100.0,75.0,4,4
19313,bump,100.0,50.0,4,4
19319,buzzing,100.0,100.0,4,4
19323,cancer,100.0,75.0,4,4
19324,capitalism,100.0,100.0,4,4
19326,carbine,100.0,25.0,4,4
19329,caressing,100.0,50.0,4,4
19334,cavalcade,100.0,75.0,4,4
19335,cavalry,100.0,100.0,4,4
19336,cavern,100.0,75.0,4,4
19337,ceremonial,100.0,100.0,4,4
19338,certificate,100.0,100.0,4,4
19339,chamberlain,100.0,100.0,4,4
19344,chastity,100.0,75.0,4,4
19346,chatter,100.0,100.0,4,4
19347,chatting,100.0,75.0,4,4
19348,cheat,100.0,75.0,4,4
19351,cheerily,100.0,100.0,4,4
19352,cherish,100.0,75.0,4,4
19355,chide,100.0,50.0,4,4
19356,childless,100.0,100.0,4,4
19357,chinik,100.0,0.0,4,4
19358,chivalrous,100.0,25.0,4,4
19359,choke,100.0,50.0,4,4
19361,circumference,100.0,100.0,4,4
19362,clash,100.0,75.0,4,4
19364,cleverly,100.0,100.0,4,4
19365,click,100.0,75.0,4,4
19366,coarseness,100.0,50.0,4,4
19369,columbine,100.0,100.0,4,4
19370,combed,100.0,75.0,4,4
19371,combining,100.0,100.0,4,4
19372,comer,100.0,100.0,4,4
19373,commodious,100.0,100.0,4,4
19374,commodity,100.0,100.0,4,4
19375,comparative,100.0,100.0,4,4
19376,compasses,100.0,100.0,4,4
19377,compatible,100.0,100.0,4,4
19378,completion,100.0,100.0,4,4
19379,compliance,100.0,75.0,4,4
19382,complimentary,100.0,100.0,4,4
19385,comprised,100.0,100.0,4,4
19387,conceivable,100.0,100.0,4,4
19388,concentrate,100.0,100.0,4,4
19389,concluding,100.0,100.0,4,4
19391,condescend,100.0,75.0,4,4
19393,condescension,100.0,75.0,4,4
19395,confiding,100.0,100.0,4,4
19397,conflicting,100.0,100.0,4,4
19398,confrontation,100.0,100.0,4,4
19399,congressional,100.0,100.0,4,4
19400,conical,100.0,50.0,4,4
19401,connect,100.0,100.0,4,4
19402,conservative,100.0,100.0,4,4
19403,conspiracy,100.0,100.0,4,4
19405,construct,100.0,75.0,4,4
19406,consuming,100.0,100.0,4,4
19407,continuity,100.0,100.0,4,4
19410,contradictory,100.0,100.0,4,4
19413,convulsive,100.0,100.0,4,4
19415,cordon,100.0,25.0,4,4
19420,corroboration,100.0,100.0,4,4
19421,counteract,100.0,100.0,4,4
19423,coupled,100.0,75.0,4,4
19424,coverlet,100.0,100.0,4,4
19425,cowboy,100.0,75.0,4,4
19427,cracking,100.0,75.0,4,4
19428,crag,100.0,75.0,4,4
19430,crazed,100.0,75.0,4,4
19432,critic,100.0,100.0,4,4
19433,critically,100.0,25.0,4,4
19442,cultivator,100.0,100.0,4,4
19443,cumuli,100.0,25.0,4,4
19444,curative,100.0,75.0,4,4
19445,curfew,100.0,50.0,4,4
19446,curse,100.0,75.0,4,4
19447,curtly,100.0,75.0,4,4
19448,cynical,100.0,100.0,4,4
19451,dangerously,100.0,100.0,4,4
19453,decease,100.0,50.0,4,4
19454,decently,100.0,75.0,4,4
19455,decisively,100.0,75.0,4,4
19458,deepening,100.0,100.0,4,4
19459,default,100.0,100.0,4,4
19460,defection,100.0,75.0,4,4
19461,deficient,100.0,100.0,4,4
19462,definition,100.0,100.0,4,4
19463,deftly,100.0,0.0,4,4
19464,degrading,100.0,100.0,4,4
19468,demon,100.0,100.0,4,4
19470,demure,100.0,50.0,4,4
19472,deprecation,100.0,100.0,4,4
19474,derisive,100.0,50.0,4,4
19475,designate,100.0,100.0,4,4
19476,despisable,100.0,100.0,4,4
19477,despotism,100.0,100.0,4,4
19478,detect,100.0,75.0,4,4
19479,devoid,100.0,75.0,4,4
19481,dexterous,100.0,50.0,4,4
19485,dingy,100.0,50.0,4,4
19486,diplomatic,100.0,75.0,4,4
19488,disagreement,100.0,100.0,4,4
19489,disapproval,100.0,75.0,4,4
19493,disconsolately,100.0,75.0,4,4
19494,discord,100.0,100.0,4,4
19495,discouraging,100.0,100.0,4,4
19496,discreetly,100.0,100.0,4,4
19497,discriminate,100.0,100.0,4,4
19498,dislocation,100.0,100.0,4,4
19499,dismissal,100.0,100.0,4,4
19501,disobedience,100.0,75.0,4,4
19502,disobey,100.0,50.0,4,4
19504,disordered,100.0,100.0,4,4
19505,disparity,100.0,100.0,4,4
19506,dissipated,100.0,100.0,4,4
19507,distribute,100.0,100.0,4,4
19508,dividing,100.0,100.0,4,4
19510,dogma,100.0,50.0,4,4
19511,doleful,100.0,100.0,4,4
19513,dominion,100.0,75.0,4,4
19516,doublet,100.0,100.0,4,4
19517,dowager,100.0,75.0,4,4
19522,droll,100.0,50.0,4,4
19523,druggist,100.0,25.0,4,4
19524,economics,100.0,100.0,4,4
19525,ecstatic,100.0,75.0,4,4
19526,educate,100.0,100.0,4,4
19527,effectually,100.0,100.0,4,4
19528,egoism,100.0,75.0,4,4
19530,eligible,100.0,100.0,4,4
19531,embarrass,100.0,75.0,4,4
19532,embarrassing,100.0,100.0,4,4
19535,emissary,100.0,75.0,4,4
19538,enigma,100.0,25.0,4,4
19540,enterprising,100.0,100.0,4,4
19541,erection,100.0,75.0,4,4
19544,eventful,100.0,75.0,4,4
19545,evergreen,100.0,100.0,4,4
19549,excavation,100.0,100.0,4,4
19551,exceptionally,100.0,75.0,4,4
19552,exclaiming,100.0,100.0,4,4
19553,exhibit,100.0,100.0,4,4
19554,expanded,100.0,100.0,4,4
19555,expectancy,100.0,100.0,4,4
19557,experimental,100.0,100.0,4,4
19558,expire,100.0,100.0,4,4
19559,explanatory,100.0,100.0,4,4
19560,extinction,100.0,100.0,4,4
19561,extort,100.0,75.0,4,4
19563,extraordinarily,100.0,75.0,4,4
19565,fading,100.0,75.0,4,4
19568,faltering,100.0,100.0,4,4
19569,fan,100.0,50.0,4,4
19570,fanatical,100.0,75.0,4,4
19571,fanciful,100.0,50.0,4,4
19573,faultless,100.0,25.0,4,4
19574,feasible,100.0,100.0,4,4
19575,feathered,100.0,50.0,4,4
19579,feverishly,100.0,100.0,4,4
19580,fiction,100.0,100.0,4,4
19584,firmament,100.0,100.0,4,4
19585,fished,100.0,100.0,4,4
19586,fitful,100.0,50.0,4,4
19588,flatter,100.0,100.0,4,4
19590,fling,100.0,50.0,4,4
19593,foolishly,100.0,100.0,4,4
19594,foolishness,100.0,100.0,4,4
19595,footstep,100.0,100.0,4,4
19596,forcible,100.0,100.0,4,4
19597,forego,100.0,75.0,4,4
19600,foretold,100.0,50.0,4,4
19604,fraction,100.0,100.0,4,4
19606,fraud,100.0,75.0,4,4
19607,fray,100.0,75.0,4,4
19608,freeze,100.0,50.0,4,4
19609,fretting,100.0,100.0,4,4
19610,fried,100.0,75.0,4,4
19611,frisking,100.0,50.0,4,4
19614,fruitful,100.0,100.0,4,4
19615,fugitive,100.0,100.0,4,4
19617,furtively,100.0,100.0,4,4
19618,gable,100.0,100.0,4,4
19619,gallantly,100.0,75.0,4,4
19620,galley,100.0,100.0,4,4
19621,gauge,100.0,100.0,4,4
19622,generality,100.0,100.0,4,4
19624,geneva,100.0,100.0,4,4
19628,glibly,100.0,75.0,4,4
19630,gloomily,100.0,75.0,4,4
19631,glove,100.0,75.0,4,4
19634,grade,100.0,100.0,4,4
19636,grapple,100.0,100.0,4,4
19637,gratefully,100.0,100.0,4,4
19638,greedily,100.0,100.0,4,4
19641,grieve,100.0,75.0,4,4
19642,grievously,100.0,75.0,4,4
19643,gripping,100.0,100.0,4,4
19644,groping,100.0,100.0,4,4
19645,grossly,100.0,75.0,4,4
19646,grotto,100.0,75.0,4,4
19647,growl,100.0,75.0,4,4
19649,hack,100.0,75.0,4,4
19650,hamper,100.0,50.0,4,4
19652,handiwork,100.0,75.0,4,4
19654,haphazard,100.0,75.0,4,4
19656,hash,100.0,75.0,4,4
19658,headache,100.0,75.0,4,4
19659,headless,100.0,50.0,4,4
19663,heaviness,100.0,100.0,4,4
19668,hilarious,100.0,75.0,4,4
19670,hippopotamus,100.0,100.0,4,4
19672,homage,100.0,25.0,4,4
19673,horizontal,100.0,50.0,4,4
19674,horizontally,100.0,100.0,4,4
19677,hostility,100.0,75.0,4,4
19678,hotly,100.0,75.0,4,4
19679,hourly,100.0,50.0,4,4
19681,hurling,100.0,50.0,4,4
19683,huskily,100.0,50.0,4,4
19684,hypocrite,100.0,75.0,4,4
19685,hypotheses,100.0,100.0,4,4
19687,idealism,100.0,100.0,4,4
19688,idiotic,100.0,75.0,4,4
19689,idly,100.0,25.0,4,4
19690,illegitimate,100.0,50.0,4,4
19692,immovable,100.0,25.0,4,4
19694,impartial,100.0,100.0,4,4
19695,impediment,100.0,100.0,4,4
19696,impending,100.0,100.0,4,4
19697,imperceptible,100.0,100.0,4,4
19698,imperceptibly,100.0,75.0,4,4
19701,implicitly,100.0,100.0,4,4
19703,imposition,100.0,75.0,4,4
19704,improving,100.0,100.0,4,4
19705,impulsive,100.0,50.0,4,4
19706,inactivity,100.0,50.0,4,4
19707,inadequate,100.0,50.0,4,4
19708,incompatible,100.0,100.0,4,4
19709,incongruous,100.0,75.0,4,4
19710,inconveniently,100.0,100.0,4,4
19712,incur,100.0,100.0,4,4
19713,indefatigable,100.0,100.0,4,4
19714,independently,100.0,50.0,4,4
19715,indiscretion,100.0,75.0,4,4
19716,indivisible,100.0,100.0,4,4
19717,inductive,100.0,100.0,4,4
19718,infallible,100.0,100.0,4,4
19719,infantile,100.0,75.0,4,4
19721,infirm,100.0,100.0,4,4
19723,inherent,100.0,75.0,4,4
19724,inhospitable,100.0,75.0,4,4
19725,innocently,100.0,75.0,4,4
19726,inquiringly,100.0,100.0,4,4
19727,inscrutable,100.0,100.0,4,4
19728,insincere,100.0,100.0,4,4
19729,instigation,100.0,75.0,4,4
19730,institute,100.0,100.0,4,4
19731,intact,100.0,100.0,4,4
19733,intermediate,100.0,75.0,4,4
19734,intermission,100.0,100.0,4,4
19738,intimately,100.0,75.0,4,4
19740,intrepid,100.0,50.0,4,4
19741,intrude,100.0,75.0,4,4
19742,intruder,100.0,100.0,4,4
19743,intuitively,100.0,75.0,4,4
19744,invade,100.0,100.0,4,4
19748,investment,100.0,100.0,4,4
19749,invincible,100.0,100.0,4,4
19750,irresistibly,100.0,25.0,4,4
19751,irresponsible,100.0,50.0,4,4
19752,irritable,100.0,25.0,4,4
19754,itching,100.0,50.0,4,4
19755,item,100.0,100.0,4,4
19758,jed,100.0,0.0,4,4
19762,josie,100.0,75.0,4,4
19765,justifiable,100.0,100.0,4,4
19768,kitten,100.0,100.0,4,4
19772,lances,100.0,100.0,4,4
19773,larboard,100.0,75.0,4,4
19775,lease,100.0,75.0,4,4
19776,ledger,100.0,100.0,4,4
19777,legislator,100.0,100.0,4,4
19779,leopard,100.0,75.0,4,4
19780,leprosy,100.0,100.0,4,4
19782,lied,100.0,75.0,4,4
19783,liliaceous,100.0,25.0,4,4
19784,lineage,100.0,75.0,4,4
19785,listener,100.0,100.0,4,4
19788,loading,100.0,100.0,4,4
19789,loathing,100.0,75.0,4,4
19790,locate,100.0,75.0,4,4
19793,lone,100.0,75.0,4,4
19794,longingly,100.0,100.0,4,4
19795,lorry,100.0,50.0,4,4
19796,lunar,100.0,100.0,4,4
19797,luxuriously,100.0,75.0,4,4
19798,madman,100.0,100.0,4,4
19799,malignant,100.0,75.0,4,4
19800,manual,100.0,100.0,4,4
19801,manufacturer,100.0,75.0,4,4
19802,maritime,100.0,100.0,4,4
19804,mathematical,100.0,100.0,4,4
19810,medicinal,100.0,75.0,4,4
19814,meridian,100.0,100.0,4,4
19817,metaphysical,100.0,100.0,4,4
19818,methodically,100.0,75.0,4,4
19819,metropolis,100.0,100.0,4,4
19821,mince,100.0,50.0,4,4
19823,miraculously,100.0,100.0,4,4
19824,misgiving,100.0,100.0,4,4
19826,mishap,100.0,100.0,4,4
19829,moderation,100.0,100.0,4,4
19832,moisture,100.0,75.0,4,4
19833,molly,100.0,100.0,4,4
19834,momentous,100.0,100.0,4,4
19836,monochord,100.0,50.0,4,4
19838,monstrously,100.0,100.0,4,4
19841,moody,100.0,100.0,4,4
19842,morbid,100.0,0.0,4,4
19843,mousing,100.0,25.0,4,4
19844,movable,100.0,100.0,4,4
19846,multiplicity,100.0,100.0,4,4
19847,muslin,100.0,100.0,4,4
19848,muster,100.0,75.0,4,4
19849,mutually,100.0,100.0,4,4
19850,myrtle,100.0,75.0,4,4
19851,mystification,100.0,100.0,4,4
19853,nameless,100.0,75.0,4,4
19854,nancy,100.0,100.0,4,4
19856,narration,100.0,75.0,4,4
19858,nautical,100.0,75.0,4,4
19859,navigate,100.0,100.0,4,4
19862,needful,100.0,100.0,4,4
19863,needing,100.0,100.0,4,4
19864,needler,100.0,100.0,4,4
19865,needlessly,100.0,100.0,4,4
19867,nettle,100.0,75.0,4,4
19868,neverland,100.0,100.0,4,4
19871,newsboy,100.0,75.0,4,4
19872,nicety,100.0,100.0,4,4
19874,notoriety,100.0,100.0,4,4
19875,obediently,100.0,75.0,4,4
19876,obeisance,100.0,25.0,4,4
19879,observant,100.0,75.0,4,4
19884,omission,100.0,75.0,4,4
19885,omit,100.0,75.0,4,4
19886,orator,100.0,0.0,4,4
19887,ordinance,100.0,100.0,4,4
19888,originality,100.0,75.0,4,4
19891,outdoor,100.0,100.0,4,4
19892,outlying,100.0,75.0,4,4
19893,outset,100.0,100.0,4,4
19897,overpowering,100.0,50.0,4,4
19899,overwhelm,100.0,75.0,4,4
19901,package,100.0,100.0,4,4
19902,pageant,100.0,75.0,4,4
19904,palanquin,100.0,100.0,4,4
19905,paleness,100.0,50.0,4,4
19906,paler,100.0,100.0,4,4
19908,panama,100.0,100.0,4,4
19909,parapet,100.0,50.0,4,4
19910,pastor,100.0,100.0,4,4
19911,pastry,100.0,75.0,4,4
19914,paternal,100.0,100.0,4,4
19915,patriarch,100.0,50.0,4,4
19917,peach,100.0,75.0,4,4
19918,pearly,100.0,75.0,4,4
19922,perilous,100.0,75.0,4,4
19923,perishing,100.0,75.0,4,4
19925,persistently,100.0,100.0,4,4
19926,perspective,100.0,100.0,4,4
19928,perusal,100.0,75.0,4,4
19929,petrified,100.0,75.0,4,4
19930,photographer,100.0,50.0,4,4
19931,phraseology,100.0,75.0,4,4
19932,piazza,100.0,100.0,4,4
19934,piety,100.0,100.0,4,4
19936,piling,100.0,50.0,4,4
19937,piratical,100.0,75.0,4,4
19938,pitying,100.0,100.0,4,4
19939,plaster,100.0,100.0,4,4
19940,plastic,100.0,100.0,4,4
19942,plug,100.0,100.0,4,4
19943,pointer,100.0,100.0,4,4
19944,polar,100.0,75.0,4,4
19945,pompey,100.0,0.0,4,4
19948,poplar,100.0,75.0,4,4
19952,portico,100.0,75.0,4,4
19954,potter,100.0,100.0,4,4
19956,prancing,100.0,75.0,4,4
19957,precipitate,100.0,75.0,4,4
19958,precipitated,100.0,100.0,4,4
19960,prediction,100.0,100.0,4,4
19962,prejudiced,100.0,100.0,4,4
19964,prematurely,100.0,75.0,4,4
19965,preoccupied,100.0,100.0,4,4
19967,presumption,100.0,100.0,4,4
19969,prevalence,100.0,75.0,4,4
19970,priceless,100.0,100.0,4,4
19974,professionally,100.0,100.0,4,4
19976,profusely,100.0,75.0,4,4
19977,program,100.0,100.0,4,4
19979,propeller,100.0,100.0,4,4
19982,prophetic,100.0,100.0,4,4
19985,provoke,100.0,50.0,4,4
19988,puzzling,100.0,100.0,4,4
19990,quarrelsome,100.0,0.0,4,4
19992,quorum,100.0,100.0,4,4
19999,ramble,100.0,75.0,4,4
20000,rambling,100.0,75.0,4,4
20002,rarity,100.0,50.0,4,4
20006,reassure,100.0,100.0,4,4
20007,reassuringly,100.0,75.0,4,4
20009,rebellious,100.0,100.0,4,4
20011,rebuilt,100.0,100.0,4,4
20012,rebuke,100.0,50.0,4,4
20015,recipient,100.0,100.0,4,4
20017,recoil,100.0,75.0,4,4
20018,recruiting,100.0,50.0,4,4
20021,recur,100.0,75.0,4,4
20022,recurrence,100.0,75.0,4,4
20023,redress,100.0,100.0,4,4
20024,reeled,100.0,75.0,4,4
20026,regulation,100.0,100.0,4,4
20029,reluctant,100.0,100.0,4,4
20036,repentance,100.0,100.0,4,4
20040,reposed,100.0,100.0,4,4
20042,reproachful,100.0,0.0,4,4
20044,repulsion,100.0,75.0,4,4
20045,repute,100.0,50.0,4,4
20047,resemble,100.0,100.0,4,4
20048,reside,100.0,100.0,4,4
20049,resident,100.0,100.0,4,4
20050,respectability,100.0,75.0,4,4
20051,respectively,100.0,100.0,4,4
20052,restricted,100.0,100.0,4,4
20057,revere,100.0,75.0,4,4
20058,revered,100.0,100.0,4,4
20059,reverently,100.0,25.0,4,4
20060,reversed,100.0,100.0,4,4
20063,revolving,100.0,100.0,4,4
20065,rib,100.0,25.0,4,4
20066,rickety,100.0,50.0,4,4
20067,rigorous,100.0,75.0,4,4
20069,ripple,100.0,50.0,4,4
20071,roadway,100.0,100.0,4,4
20072,roanoke,100.0,25.0,4,4
20073,rod,100.0,75.0,4,4
20075,roughness,100.0,75.0,4,4
20077,rudder,100.0,75.0,4,4
20078,rudimentary,100.0,100.0,4,4
20080,rumble,100.0,100.0,4,4
20081,rustic,100.0,75.0,4,4
20082,ruthless,100.0,100.0,4,4
20083,saddled,100.0,25.0,4,4
20084,sagacity,100.0,75.0,4,4
20086,sarcastically,100.0,100.0,4,4
20088,scalp,100.0,75.0,4,4
20089,scandalous,100.0,75.0,4,4
20090,scatter,100.0,100.0,4,4
20091,scholarly,100.0,100.0,4,4
20092,scholarship,100.0,100.0,4,4
20094,scissors,100.0,100.0,4,4
20095,scope,100.0,25.0,4,4
20097,scowling,100.0,75.0,4,4
20098,scratching,100.0,100.0,4,4
20099,scrutiny,100.0,75.0,4,4
20100,sculptor,100.0,75.0,4,4
20101,seasonable,100.0,100.0,4,4
20102,seaward,100.0,75.0,4,4
20103,seeker,100.0,100.0,4,4
20105,sensibility,100.0,100.0,4,4
20106,sensitiveness,100.0,75.0,4,4
20107,sequel,100.0,100.0,4,4
20108,serenity,100.0,100.0,4,4
20109,serviceable,100.0,100.0,4,4
20111,shallows,100.0,100.0,4,4
20112,shameless,100.0,100.0,4,4
20113,shark,100.0,50.0,4,4
20115,shipping,100.0,100.0,4,4
20117,shovel,100.0,75.0,4,4
20120,shuffle,100.0,100.0,4,4
20121,signification,100.0,100.0,4,4
20122,simultaneous,100.0,75.0,4,4
20123,sinner,100.0,75.0,4,4
20125,skilled,100.0,75.0,4,4
20126,skipper,100.0,100.0,4,4
20127,slab,100.0,100.0,4,4
20129,sleeper,100.0,100.0,4,4
20132,sneaking,100.0,75.0,4,4
20133,sneering,100.0,75.0,4,4
20134,sociable,100.0,50.0,4,4
20135,soda,100.0,100.0,4,4
20136,soldiery,100.0,50.0,4,4
20137,solicited,100.0,50.0,4,4
20140,sorrel,100.0,0.0,4,4
20142,sparrow,100.0,75.0,4,4
20143,spasm,100.0,75.0,4,4
20144,speckled,100.0,100.0,4,4
20145,spectral,100.0,100.0,4,4
20146,speculative,100.0,100.0,4,4
20148,sperm,100.0,25.0,4,4
20150,spirited,100.0,100.0,4,4
20151,spitting,100.0,75.0,4,4
20153,spurious,100.0,100.0,4,4
20154,squeaky,100.0,100.0,4,4
20155,squeezing,100.0,75.0,4,4
20156,stairway,100.0,100.0,4,4
20158,stalking,100.0,50.0,4,4
20160,stature,100.0,100.0,4,4
20161,stealth,100.0,75.0,4,4
20162,steaming,100.0,100.0,4,4
20163,stifling,100.0,75.0,4,4
20166,stowaway,100.0,25.0,4,4
20170,strangeness,100.0,100.0,4,4
20175,stunted,100.0,50.0,4,4
20176,subdue,100.0,50.0,4,4
20177,subjugation,100.0,100.0,4,4
20179,subsist,100.0,100.0,4,4
20180,subsistence,100.0,100.0,4,4
20182,substituted,100.0,100.0,4,4
20183,subterranean,100.0,75.0,4,4
20185,suburb,100.0,100.0,4,4
20186,suck,100.0,50.0,4,4
20188,suffocation,100.0,100.0,4,4
20189,suitor,100.0,100.0,4,4
20190,sullenness,100.0,75.0,4,4
20191,superintendence,100.0,100.0,4,4
20192,supplication,100.0,75.0,4,4
20194,surpass,100.0,50.0,4,4
20195,suspenders,100.0,100.0,4,4
20197,swaggering,100.0,0.0,4,4
20200,swiftness,100.0,75.0,4,4
20202,syllogism,100.0,50.0,4,4
20203,symbol,100.0,50.0,4,4
20206,tactics,100.0,100.0,4,4
20208,talkative,100.0,100.0,4,4
20209,talker,100.0,100.0,4,4
20210,tapestry,100.0,100.0,4,4
20213,technically,100.0,100.0,4,4
20214,tenacity,100.0,50.0,4,4
20215,tenement,100.0,100.0,4,4
20216,thankfulness,100.0,100.0,4,4
20217,theatrical,100.0,100.0,4,4
20218,theatricals,100.0,100.0,4,4
20219,theological,100.0,100.0,4,4
20220,theology,100.0,100.0,4,4
20221,therapeutic,100.0,75.0,4,4
20223,thinker,100.0,75.0,4,4
20224,thirdly,100.0,100.0,4,4
20227,threaded,100.0,100.0,4,4
20229,thrice,100.0,100.0,4,4
20232,thunderbolt,100.0,75.0,4,4
20233,thundering,100.0,100.0,4,4
20235,tick,100.0,75.0,4,4
20236,tickled,100.0,25.0,4,4
20239,tillage,100.0,50.0,4,4
20241,tipsy,100.0,50.0,4,4
20242,titanic,100.0,75.0,4,4
20243,toiling,100.0,100.0,4,4
20244,tool,100.0,75.0,4,4
20246,touchstone,100.0,75.0,4,4
20247,tradesman,100.0,75.0,4,4
20248,traditional,100.0,100.0,4,4
20251,transference,100.0,25.0,4,4
20253,transformation,100.0,100.0,4,4
20254,transition,100.0,100.0,4,4
20255,transmit,100.0,75.0,4,4
20256,transverse,100.0,100.0,4,4
20258,trepidation,100.0,100.0,4,4
20259,tributary,100.0,100.0,4,4
20260,trickling,100.0,50.0,4,4
20262,trio,100.0,100.0,4,4
20263,tripping,100.0,0.0,4,4
20266,troubling,100.0,100.0,4,4
20267,trough,100.0,50.0,4,4
20269,tumultuous,100.0,75.0,4,4
20272,ugliness,100.0,75.0,4,4
20273,unacquainted,100.0,75.0,4,4
20274,uncovered,100.0,75.0,4,4
